DATE,BULAN,TAHUN,TINGGI HILAL MINIMUM,ELONGASI GEOSENTRIK MINIMUM,ELONGASI TOPOSENTRIK MINIMUM,BEDA AZIMUT MINIMUM,TINGGI HILAL MAKSIMUM,ELONGASI GEOSENTRIK MAKSIMUM,ELONGASI TOPOSENTRIK MAKSIMUM,BEDA AZIMUT MAKSIMUM,MABIMS NOT VISIBLE,MABIMS VISIBLE,ODEH NOT VISIBLE,ODEH VISIBLE OPTIC,ODEH VISIBLE NAKED EYE,KATSNER NOT VISIBLE,KATSNER VISIBLE OPTIC,KATSNER VISIBLE NAKED EYE
2012-8-18,10,1433,3.75610824161791,10.0107908215904,9.27749091041532,-9.28388708535863,7.78928268401424,11.6390778489558,11.0889991814157,-6.1509598199886,0,1,0.02,0.83,0.15,0,1,0
2012-9-16,11,1433,-1.03296614572261,5.62015201783068,5.25302269436918,-6.40720627418284,2.4598282259714,6.82453902536464,6.55059565925209,-5.0208202349346,1,0,1,0,0,0.89,0.11,0
2012-10-16,12,1433,7.49011779719237,11.8445825869181,11.023448083787,-8.09772035464178,11.3684516755642,13.7745772045443,12.8698814166428,-3.84310637863138,0,1,0,0,1,0,0.29,0.71
2012-11-14,1,1434,3.731235215478,5.93810520519024,4.99322830651674,-2.55735092024395,6.24067076135325,8.0896441002177,7.07583963886006,0.162887372350497,0.21,0.79,0.4,0.6,0,0,1,0
2012-12-13,2,1434,-2.1557216830044,2.27877688260587,2.17706577060821,2.08140929116715,0.232651494533813,3.16348685918126,2.81348915805817,2.76670560213725,1,0,1,0,0,1,0,0
2013-1-12,3,1434,3.45811406115672,8.71960231205448,7.91673333157975,4.92617437706909,7.19532966713577,10.6183367794473,9.99697522232688,8.04841749990663,0,1,0.1,0.87,0.03,0,1,0
2013-2-10,4,1434,-3.61759970239282,5.06036191671041,5.2032685587527,4.76128879155135,-0.372866109038216,5.67983813518812,5.81259908734114,5.67140718530737,1,0,1,0,0,1,0,0
2013-3-12,5,1434,1.41329591036658,7.69305395639976,7.07810943075785,5.60440556822243,5.09106015930547,9.13225694897616,8.69596983762441,7.90225636945723,0.4,0.6,0.9,0.1,0,0.04,0.96,0
2013-4-10,6,1434,-3.52676005662033,2.30946599992339,2.46721980017557,1.66156178766221,-1.25426866284955,2.48296232826137,3.16401733949005,2.46663459370325,1,0,1,0,0,1,0,0
2013-5-10,7,1434,1.73536209250758,3.6622286367464,2.81616515977294,-0.092237611206599,3.59569643236474,5.33363930541582,4.42915308489376,1.71467655530432,1,0,1,0,0,0,1,0
2013-6-9,8,1434,5.70014070895139,8.08766544627246,7.2034077068818,-3.96656161941991,7.72431253015541,9.70206031610552,8.89782361793381,-0.623555384684948,0,1,0,0.87,0.13,0,1,0
2013-7-8,9,1434,-2.15877142829372,4.49061946916103,4.38737875318653,-4.95040740255502,0.662864194345231,5.04255637289424,4.95026702562941,-4.31444083870366,1,0,1,0,0,1,0,0
2013-8-7,10,1434,0.872929544241719,7.01692151522019,6.4681137878767,-7.26094577111223,4.28896980845652,8.28102355029247,7.88363332808492,-5.35784549881532,0.69,0.31,1,0,0,0.15,0.85,0
2013-9-5,11,1434,-5.14554856641263,4.21681866192689,4.47578927878435,-4.15717416053207,-2.49655143074003,4.56477231912385,5.26225886879962,-3.02076766209638,1,0,1,0,0,1,0,0
2013-10-5,12,1434,0.745526155809925,4.47125209440635,3.78846780537757,-4.38211692759103,3.53273166738798,6.02513632374413,5.36621036352288,-2.65843842384868,1,0,1,0,0,0.17,0.83,0
2013-11-4,1,1435,8.46504304036742,10.7822444514245,9.85348760504787,-3.87338433957862,10.9565501864181,12.770984988687,11.7981798770956,0.445796661965773,0,1,0,0,1,0,0.09,0.91
2013-12-3,2,1435,2.6758683022344,5.58119174542203,4.65014817905114,1.60613210019599,5.22152391887003,7.52083014753904,6.69303360828863,4.03822671881491,0.44,0.56,0.87,0.13,0,0,1,0
2014-1-1,3,1435,-4.52090186747784,4.58972547073405,4.62223892316355,3.90741948541029,-1.39991228719013,4.81988470637917,5.36914491864178,4.62322420483275,1,0,1,0,0,1,0,0
2014-1-31,4,1435,1.75915650353249,8.13135829463331,7.45545611381769,5.7954699746798,5.73391822086307,9.90201615254113,9.40161052646357,8.38424579818079,0.22,0.78,0.67,0.33,0,0.01,0.99,0
2014-3-1,5,1435,-3.56279039741367,3.84738217964901,4.04572366483858,3.44550440383983,-0.628339402892736,4.39013772619596,4.53289828712514,4.38702572790817,1,0,1,0,0,1,0,0
2014-3-31,6,1435,3.81076469906181,7.58941486983479,6.75628853548783,3.00368637332588,6.92745768440762,9.33631600168418,8.56626776413601,5.96905157850563,0,1,0.16,0.84,0,0,1,0
2014-4-29,7,1435,-0.350861828451077,1.51640593812485,0.633396969798705,-0.817373419499972,1.29594497878574,3.14661579285675,2.22485846531663,0.339983764700151,1,0,1,0,0,0.83,0.17,0
2014-5-29,8,1435,5.14584711779063,7.56786119728845,6.65958301485701,-3.70552590034725,7.21548317060669,9.21029712738351,8.38018225014878,-0.583274377830605,0,1,0,1,0,0,1,0
2014-6-27,9,1435,-2.26949950913602,4.72001674063854,4.5828702806639,-5.0253195839237,0.64423414568167,5.10976650233783,5.02481994595702,-4.41508052882256,1,0,1,0,0,1,0,0
2014-7-27,10,1435,0.812895369217223,6.53476657147149,5.98448061000058,-6.66828552448425,4.02524394849274,7.7235336575999,7.31262769779824,-4.91933267090536,0.76,0.24,1,0,0,0.17,0.83,0
2014-8-25,11,1435,-5.79446989028058,4.00583232817274,4.50056335759927,-3.65347888996723,-3.46546693924098,4.74431841760135,5.47251273482251,-2.31440385051906,1,0,1,0,0,1,0,0
2014-9-24,12,1435,-1.63082494447793,1.85465622397254,1.7266910838647,-2.48142447630539,0.458568040716963,2.88895243273353,2.54322126653838,-1.71579776432299,1,0,1,0,0,1,0,0
2014-10-24,1,1436,3.40224850759714,5.25973392941098,4.34644185895596,-1.56591430299432,5.15500329208539,6.95130443986754,6.02525841843847,0.793084521043511,0.68,0.32,0.85,0.15,0,0,1,0
2014-11-22,2,1436,-3.84756522167813,3.40941036069979,3.40447308109779,3.23973327232804,-1.23542924573884,3.95686074703581,4.42286413755184,3.81782013000384,1,0,1,0,0,1,0,0
2014-12-22,3,1436,0.973359338227779,6.18857919277965,5.54218416467515,4.24365139022331,4.2891567671527,7.6747460882381,7.13814086063993,6.20890327740997,0.66,0.34,1,0,0,0.1,0.9,0
2015-1-20,4,1436,-6.09470232227896,4.85160816453261,5.24564141199773,3.37721717465581,-3.09143911793746,5.56570783313421,6.24805728967645,4.73780681209888,1,0,1,0,0,1,0,0
2015-2-19,5,1436,1.10998776280514,6.08088318478553,5.38011662267183,4.14229435559543,4.48068874595918,7.87670695585872,7.3241624115117,6.37379876120878,0.6,0.4,1,0,0,0.07,0.93,0
2015-3-20,6,1436,-2.86551764095007,0.963020414388005,1.15729844246104,0.526300212563854,-0.780624471154789,1.60010813779008,2.09918593274013,1.47002842915168,1,0,1,0,0,1,0,0
2015-4-19,7,1436,5.91597113938714,8.04156193511211,7.09012288434701,-0.504484451555527,8.14524698553309,9.96895231571757,8.98185976187486,3.02818117264815,0,1,0,0.61,0.39,0,1,0
2015-5-18,8,1436,1.00495985737895,4.52175887951317,3.76640597335136,-3.71242684189883,3.50132945078845,5.84275593754375,5.11834612644843,-1.95590822404745,1,0,1,0,0,0.08,0.92,0
2015-6-17,9,1436,7.22250379598684,10.600179025716,9.69601224962975,-6.2998736158836,10.1004859442098,12.3151435576281,11.5245989667614,-2.17907217184063,0,1,0,0,1,0,0.66,0.34
2015-7-15,10,1436,0.307076439875472,5.74183588071394,5.21118937850602,-5.92856712858645,3.40060344486966,6.91164793545242,6.48534659266509,-4.34113689708681,0.94,0.06,1,0,0,0.37,0.63,0
2015-8-13,11,1436,-5.84552941117397,3.68450529220617,4.2807735917353,-3.25077316717119,-3.62176926864195,4.64316547576286,5.36958339234944,-1.93003061354602,1,0,1,0,0,1,0,0
2015-9-12,12,1436,-1.45891582307218,1.21692333532818,1.07505563746911,-1.81155777524447,0.326891090251879,2.41183022441304,1.93990893908157,-1.05259766085368,1,0,1,0,0,1,0,0
2015-10-12,1,1437,2.350468602765,4.22064342083589,3.32243880083183,-0.639312756651236,3.88838102549903,5.66502027359601,4.7921406108534,1.33024956490891,1,0,1,0,0,0,1,0
2015-11-11,2,1437,5.38898052455715,7.98306472772471,7.08873923569153,0.839033627555892,7.55241809472154,9.50635913573354,8.68963064929024,3.97783156112945,0,1,0,0.95,0.05,0,1,0
2015-12-10,3,1437,-3.31510373003047,4.95353558855764,4.78664460814934,4.75269294163084,-0.262223620249638,5.05684234693292,5.36916323891006,5.05801060465362,1,0,1,0,0,1,0,0
2016-1-9,4,1437,0.269704401945173,5.74881967547866,5.20053560967201,4.44261041524837,3.49267570820436,7.11221752003541,6.66743108791429,6.09979089512078,0.93,0.07,1,0,0,0.38,0.62,0
2016-2-7,5,1437,-6.05303033479968,3.22281037157365,4.00752928674099,1.05857010273473,-3.8810927125187,4.51737157024383,5.37366020388673,2.60467568499848,1,0,1,0,0,1,0,0
2016-3-8,6,1437,1.51563525042572,3.96218682067701,2.99278146589232,0.976494088263792,3.83666605983045,5.88616592188888,5.05808295142872,3.1273142429834,1,0,1,0,0,0,1,0
2016-4-7,7,1437,10.4164546837342,12.9811015372692,12.0388627817428,0.019835958866679,13.1204088064074,14.9506558388057,13.9585697143396,5.28571089183185,0,1,0,0,1,0,0,1
2016-5-6,8,1437,6.56361849268579,8.85777227959946,7.85171806307871,-3.38959403989833,8.75377767046684,10.7584071708335,9.80534015002514,0.414527255774317,0,1,0,0.23,0.77,0,1,0
2016-6-4,9,1437,1.3444066340861,5.84804140400811,5.12377070357207,-5.1614901859013,4.38164734673662,7.18762733070179,6.5324105463257,-3.17120732595038,0.61,0.39,1,0,0,0.03,0.97,0
2016-7-3,10,1437,-4.00570816479866,4.45688184334735,4.38235300618637,-4.67906667377622,-0.980091237796936,4.76133080429334,5.19613063958075,-4.11949140606606,1,0,1,0,0,1,0,0
2016-8-2,11,1437,3.00638335350183,6.4065572063084,5.55879172859796,-5.06569691128584,5.69673400022475,8.1035608265404,7.39067893052309,-2.6094643179988,0,1,0.69,0.31,0,0,1,0
2016-8-31,12,1437,-2.09666645476527,0.31078191972774,0.381544807595557,-0.815347873783651,-0.541442726301893,1.36842199218331,1.29444643179243,-0.192706945264888,1,0,1,0,0,1,0,0
2016-9-30,1,1438,2.51171448565597,4.59048111749317,3.68905333287072,-0.283610018546597,4.19116223068635,5.95536272164249,5.09424512303201,1.81549809711282,1,0,1,0,0,0,1,0
2016-10-30,2,1438,5.44464709764275,8.00001604990507,7.12141822196486,0.684328655046016,7.50825767336041,9.38693867158819,8.57877978648031,3.82851272448221,0,1,0,0.97,0.03,0,1,0
2016-11-28,3,1438,-3.68040993644708,4.98792972251586,4.89498623956067,4.86518309822469,-0.696369948254855,5.31563615082536,5.63333153496997,5.30564114073661,1,0,1,0,0,1,0,0
2016-12-28,4,1438,-2.02720235392015,4.27341221236348,4.13689281462217,3.97834824615174,0.739851241903568,4.80597041703182,4.66666385771782,4.65984851365334,1,0,1,0,0,1,0,0
2017-1-27,5,1438,1.27719647040528,4.6066893292317,3.84097647642708,2.42076378707193,3.7418347788491,6.24896260698135,5.60795331731964,4.3193310575889,1,0,1,0,0,0.03,0.97,0
2017-2-27,6,1438,6.82073337014151,9.49479225691885,8.54042522493503,1.12682686291646,9.32738960072503,11.3078828934613,10.457788642417,5.0704797802822,0,1,0,0.06,0.94,0,0.92,0.08
2017-3-28,7,1438,2.15411757600488,4.50866820734244,3.5364702072513,-2.18095309013182,4.16736845748968,6.02319207138152,5.08631854812265,0.137643546774882,1,0,1,0,0,0,1,0
2017-4-27,8,1438,10.8281196673133,12.7941449620599,11.8097713338232,-2.49742287672063,12.8515740540748,14.7413181940733,13.7636557062951,2.8295536745228,0,1,0,0,1,0,0,1
2017-5-26,9,1438,6.09647482416574,8.89931881158227,7.90538805506011,-4.54010978851255,8.65765384881285,10.7922902072161,9.88086049955837,-0.825521523448003,0,1,0,0.32,0.68,0,1,0
2017-6-24,10,1438,1.22167719101692,5.15294154157805,4.38732372638057,-4.59342715701314,4.09019066345927,6.74958401448724,6.04622803998315,-2.63037844149631,0.84,0.16,1,0,0,0.05,0.95,0
2017-7-23,11,1438,-3.05310135720363,2.08895279508311,2.00468522402762,-2.313435481037,-0.779029677170233,2.38005605321625,2.8792705460628,-1.83493186191873,1,0,1,0,0,1,0,0
2017-8-22,12,1438,5.5640344949447,7.65113895886413,6.682759578909,-3.21344365688066,7.5858168177503,9.51571389067357,8.61432072310626,0.0585751077662167,0,1,0,0.86,0.14,0,1,0
2017-9-20,1,1439,0.301861747858389,3.35974319422633,2.61394036050387,1.09168483746601,2.53447625801764,4.45223300812855,3.68731354238861,2.63243043136862,1,0,1,0,0,0.35,0.65,0
2017-10-20,2,1439,5.30858806936051,7.9096305596171,7.00652448245469,0.593713019926383,7.43864124825352,9.30315697782959,8.46773774479993,3.77450065440047,0,1,0,0.98,0.02,0,1,0
2017-11-18,3,1439,-3.10922075801808,4.95254659023476,4.74152411492104,4.6893276572934,-0.130385437059868,5.23168564156238,5.47621978135878,5.22754315160131,1,0,1,0,0,1,0,0
2017-12-18,4,1439,-1.47133744100387,3.92244060304355,3.68785770286304,3.35768454293054,1.07410841419671,4.49452116121712,4.24008995775407,4.16674739389015,1,0,1,0,0,1,0,0
2018-1-17,5,1439,0.511821881876623,3.15662794793186,2.41460095328661,1.52071136562657,2.47024083553743,4.67636567698342,4.01899414322294,2.95714901805732,1,0,1,0,0,0.35,0.65,0
2018-2-16,6,1439,3.87097898692223,5.71891027143123,4.80557783333473,-0.361298658404905,5.48686713861594,7.34774587763825,6.48615986469245,2.32263457262644,0.42,0.58,0.63,0.37,0,0,1,0
2018-3-17,7,1439,-2.95465489722075,3.50125859265767,3.21635344312767,-3.99657683141692,-0.277233964217167,4.00154093114263,4.36939038755632,-3.16808165696995,1,0,1,0,0,1,0,0
2018-4-16,8,1439,2.85680253218321,6.0080942471431,5.12355594573155,-3.91218096953327,5.23530301802162,7.24541831183794,6.41970249082943,-1.31228952870021,0.35,0.65,0.86,0.14,0,0,1,0
2018-5-15,9,1439,-2.99904506018967,4.84095845934098,4.53614924604166,-5.26382211743487,0.167146969620215,5.27824548730137,5.49301769523819,-4.42458069690048,1,0,1,0,0,1,0,0
2018-6-14,10,1439,5.5096287706429,7.93712332946067,6.93859535419362,-3.74082687493387,7.82398681618509,9.95364847306673,9.03050501113544,-0.326559118782313,0,1,0,0.72,0.28,0,1,0
2018-7-13,11,1439,1.30197053732672,3.47190161621427,2.49641140643566,-2.40973417908617,3.40490153694315,5.57086885193002,4.6734062129012,-0.548080774783387,1,0,1,0,0,0.02,0.98,0
2018-8-12,12,1439,11.2866335037886,13.4114022333659,12.4237931817426,-4.36739347423429,13.5048705707165,15.4720828870747,14.5314199243396,1.02166677515771,0,1,0,0,1,0,0,1
2018-9-10,1,1440,7.02200952044489,9.15748012364336,8.19980768950081,-1.50350112011728,9.07665585461181,10.9164091358952,9.9431900623045,2.37796035527958,0,1,0,0.05,0.95,0,0.96,0.04
2018-10-9,2,1440,1.58564826874089,5.46456711781806,4.68270422485769,2.19932376040703,4.2824719073404,6.52478246530889,5.79384992694852,4.32872086334879,0.9,0.1,1,0,0,0.01,0.99,0
2018-11-7,3,1440,-5.24434112828715,5.36575698079354,5.56543472841296,5.04800714969497,-1.96667524355213,6.37981789782817,6.824131721816,6.16181797848239,1,0,1,0,0,1,0,0
2018-12-7,4,1440,-1.48275508596379,3.46698361312262,3.181051935883,2.77228155455271,0.944308136729439,3.99131976594932,3.66514952457446,3.55642448248247,1,0,1,0,0,1,0,0
2019-1-6,5,1440,1.27165861521823,3.29274787681011,2.41676518469367,0.534228504859755,2.94545598593467,4.94755924298047,4.15930650459965,2.20691620756566,1,0,1,0,0,0,1,0
2019-2-5,6,1440,3.80603949511492,5.66956246896178,4.80048881005428,-1.23413101150931,5.41735762941115,7.21903866502029,6.3457009235298,1.39667415507279,0.47,0.53,0.67,0.33,0,0,1,0
2019-3-6,7,1440,-3.923811598703,4.22250307894188,4.17240030262533,-4.92332937101412,-1.04557497004846,4.98875454499223,5.44138140853044,-4.16755980105307,1,0,1,0,0,1,0,0
2019-4-5,8,1440,-0.488318767019482,4.95667010218726,4.44675699701893,-4.7931085810302,2.21332024320834,5.17916910695502,4.80518213410445,-3.30956702374624,1,0,1,0,0,0.8,0.2,0
2019-5-5,9,1440,3.86642735441855,6.50148553752307,5.59127445336173,-3.49773710098742,5.93022451150234,7.87898481169906,7.02880750933459,-0.624411514201825,0,1,0.4,0.6,0,0,1,0
2019-6-3,10,1440,-2.49877229272132,2.9998794936245,2.62598466751077,-3.22634206444644,-0.093088052410376,3.22896209624461,3.4802438150797,-2.51960010855703,1,0,1,0,0,1,0,0
2019-7-3,11,1440,5.42328465766611,7.32895816852463,6.35048483527434,-1.82215317466142,7.49720441785061,9.44633371505142,8.47870982454164,1.51246606314231,0,1,0,0.91,0.09,0,1,0
2019-8-1,12,1440,1.31296879844611,3.74396077570914,2.93138251215552,0.16040853134308,3.83303857740046,5.67912869266835,4.66909159463721,2.08308391399834,1,0,1,0,0,0.01,0.99,0
2019-8-31,1,1441,11.7787865156766,13.8149505676579,12.8334998306243,-3.226257158561,13.8698020984896,15.7556486401956,14.7882421590265,2.38944048946007,0,1,0,0,1,0,0,1
2019-9-29,2,1441,7.26788513517,9.66600667558848,8.66103880208258,-0.778379633589225,9.49078009569787,11.3466974932676,10.3842516047831,3.32650498305259,0,1,0,0,1,0,0.78,0.22
2019-10-28,3,1441,1.48847435849058,5.21833465171719,4.41792674266251,1.98527712641732,4.12764483116559,6.39567103345436,5.62856915791081,4.12902194144203,1,0,1,0,0,0.01,0.99,0
2019-11-27,4,1441,7.54297130409694,9.44692202022476,8.48848929271869,-1.36545131338446,9.40214509082769,11.3348233876052,10.4065214338371,2.6287921818805,0,1,0,0,1,0,0.77,0.23
2019-12-26,5,1441,-0.15718367303654,1.62543217730689,0.68092858882696,-0.229914557996295,1.59255132259214,3.50403528395937,2.60844159057179,0.969663742864213,1,0,1,0,0,0.69,0.31,0
2020-1-25,6,1441,3.73892311787435,5.88467601360182,5.04051333868187,-2.12293147333293,5.7414914440877,7.50817932859608,6.5980373236064,0.554177239259616,0.33,0.67,0.54,0.46,0,0,1,0
2020-2-23,7,1441,-3.73774989842767,4.4771830375299,4.35770037506093,-5.10602083577959,-0.696846486212238,5.16677431028185,5.57696803238758,-4.35595299665482,1,0,1,0,0,1,0,0
2020-3-24,8,1441,-0.655813579786988,4.98419243071092,4.466494384996,-4.87900154695211,2.03767315548406,5.10249399946834,4.88181487303369,-3.43939946262549,1,0,1,0,0,0.86,0.14,0
2020-4-23,9,1441,1.93870820636052,4.93576638022161,4.13468501808882,-3.39820298098903,3.95457706856229,5.90666586076714,5.15163321608052,-1.2136841949756,1,0,1,0,0,0,1,0
2020-5-23,10,1441,5.30551695710643,7.15485932605064,6.25277785729364,-1.30728036646957,7.03866231334437,8.84271322179544,7.93546959742625,1.93598860266206,0,1,0,1,0,0,1,0
2020-6-21,11,1441,-1.04366090421249,0.813545559076785,0.158251725870555,-0.0057412820240188,0.921637417895295,2.69640851172934,1.75494722274521,0.860361796852487,1,0,1,0,0,1,0,0
2020-7-21,12,1441,6.09485983756236,8.56270268158294,7.68091961394706,-0.162526977564312,8.67457006068156,10.4716666817283,9.50924951906678,3.47830658888921,0,1,0,0.4,0.6,0,1,0
2020-8-19,1,1442,2.01005953423119,5.55896006219188,4.78518975842535,1.68776820460198,4.92438680462993,6.9564596435165,6.03826728913202,4.02259213572893,0.62,0.38,0.98,0.02,0,0,1,0
2020-9-17,2,1442,-2.30964488654895,5.002587727268,4.51470439213574,4.10670127571547,1.04263228152185,5.21835401670751,5.40068219578776,5.21591795590302,1,0,1,0,0,1,0,0
2020-10-17,3,1442,6.39369357924375,8.52913627458208,7.51536181119763,-1.22591865589857,8.42183613054027,10.334399823213,9.3496351553127,2.59720427089553,0,1,0,0.4,0.6,0,1,0
2020-11-15,4,1442,0.260726421585685,2.84470739395348,2.01945915233702,0.543918048770195,2.32222932399613,4.41872088603801,3.53048335136836,2.12475327803381,1,0,1,0,0,0.45,0.55,0
2020-12-15,5,1442,6.87407577601686,9.11579725993576,8.18025733799655,-3.23067109881509,9.38619319529335,11.2222492661027,10.2453057873054,0.729816970805672,0,1,0,0.06,0.94,0,0.88,0.12
2021-1-13,6,1442,0.234161012772779,3.58243211749371,2.96689453310295,-3.00189094183989,3.02361044006354,5.02952697632927,4.10845672654479,-1.41603168336491,1,0,1,0,0,0.32,0.68,0
2021-2-12,7,1442,5.95292718013407,8.38550393415776,7.53327862067629,-3.27755139754885,8.12428405407691,9.89461841169842,8.96628582845162,0.396126169369211,0,1,0,0.62,0.38,0,1,0
2021-3-13,8,1442,-1.10773251332439,4.94408286097524,4.40323002935505,-4.97387880484996,1.73732696863017,5.01615481636171,4.98072626642116,-3.57536704243688,1,0,1,0,0,0.97,0.03,0
2021-4-12,9,1442,1.92822762619384,4.60398040092646,3.76926687296023,-2.87033767329785,3.76002635276731,5.59812530841499,4.80145453847257,-0.666710449736399,1,0,1,0,0,0,1,0
2021-5-12,10,1442,4.12698025175566,6.09710735035352,5.24425150554051,-0.363684039159637,5.95734913551029,7.68273188600159,6.79079583419762,2.49154033417585,0.18,0.82,0.43,0.57,0,0,1,0
2021-6-10,11,1442,-3.09186696209005,0.825168019404988,0.91280024522658,0.322581314704109,-1.17479623461183,1.39673139183391,2.28145735471416,0.909247069583273,1,0,1,0,0,1,0,0
2021-7-10,12,1442,1.31123648892621,4.80365170267795,4.20594391506453,2.03594137854026,4.16441298597783,6.25494058322257,5.39593023166217,3.94149011789409,1,0,1,0,0,0.01,0.99,0
2021-8-9,1,1443,8.06343477250326,10.6425180260925,9.78373898793738,-0.252841434430366,10.5295794130457,12.2977115953352,11.3656632562285,4.08285817296428,0,1,0,0,1,0,0.18,0.82
2021-9-7,2,1443,3.10128542152638,6.34931156670605,5.49442800478194,1.28508331244967,5.68721938161175,7.59587145816725,6.71477585372684,4.03571370199313,0.1,0.9,0.65,0.35,0,0,1,0
2021-10-6,3,1443,-2.52575730279627,3.88396310153996,3.43617705092363,3.23578465315484,0.323234818121658,4.27336050811661,4.51460047251814,4.26140054049836,1,0,1,0,0,1,0,0
2021-11-5,4,1443,4.43532646374884,6.49263464548065,5.51970528086561,-2.59399294962839,6.68798126519593,8.53221518585104,7.52409145235175,0.538835292933129,0,1,0.14,0.86,0,0,1,0
2021-12-4,5,1443,-1.8113495463896,1.0543283908985,0.973026375183172,-1.71079935855582,0.77741509265117,2.80045556191948,1.89372579073567,-0.957272825390163,1,0,1,0,0,1,0,0
2022-1-3,6,1443,6.18508813857586,9.0691260898145,8.19254394268919,-4.41357432871953,9.27832122414994,11.1225894784868,10.1255216335647,-0.532521447443543,0,1,0,0.18,0.82,0,0.95,0.05
2022-2-1,7,1443,0.578149799961619,5.13537004376645,4.4986043261276,-4.5351764220801,3.7815541225381,6.13827337190718,5.35405494798759,-2.49843560219429,1,0,1,0,0,0.2,0.8,0
2022-3-3,8,1443,7.21411824692385,9.27598111614818,8.34840337774999,-2.2313999613225,9.00371932678466,10.8259200877564,9.8905242240657,1.9388026229276,0,1,0,0.02,0.98,0,1,0
2022-4-1,9,1443,0.24623501339539,3.51955200395204,2.8232794754824,-2.89550042490203,2.29034234686739,4.23890090113104,3.49306322030413,-1.09338849139522,1,0,1,0,0,0.46,0.54,0
2022-5-1,10,1443,3.37249397443124,5.64061908284798,4.8260359686064,0.549766367096026,5.48492963307494,7.29376060278775,6.39265250407803,3.26027931481656,0.46,0.54,0.8,0.2,0,0,1,0
2022-5-30,11,1443,-3.62643061495476,1.49229895531181,1.68644501215231,0.71143994805243,-1.56020978751525,2.02145588650698,2.8821620689651,1.52369751481541,1,0,1,0,0,1,0,0
2022-6-29,12,1443,0.0668582982172724,4.5561334289731,4.10759370249911,3.05834916851086,3.11863003946169,5.72980711877303,5.07396172433895,4.51471373507263,1,0,1,0,0,0.43,0.57,0
2022-7-29,1,1444,5.10623011355884,8.33306101767496,7.60500975720818,1.50903845446953,7.89450275010193,9.74031357140089,8.85656056209098,4.76687704465502,0,1,0,0.88,0.12,0,1,0
2022-8-27,2,1444,-0.891711768311339,4.77314800727981,4.31238672390932,3.3276932389212,2.0185578871548,5.02662151204439,4.69442178271323,4.69459078723475,1,0,1,0,0,0.89,0.11,0
2022-9-26,3,1444,4.01489449055519,6.07813591814458,5.13651285122552,-1.02309837858104,5.70881305587626,7.49159159811436,6.57065283295077,1.88985426478172,0.3,0.7,0.47,0.53,0,0,1,0
2022-10-25,4,1444,-2.85682878835564,1.03660995201365,0.781918307395901,0.750874895477125,-1.05178665675826,1.80598882735514,2.41264343927092,1.67314883858427,1,0,1,0,0,1,0,0
2022-11-24,5,1444,2.42342331576453,5.63044289869734,4.91927292109763,-4.42704134191948,5.53493630406345,7.65824749606281,6.70803882396058,-2.00093356057232,0.37,0.63,0.84,0.16,0,0,1,0
2022-12-23,6,1444,-3.39506527240302,3.86716305266697,3.68247082567882,-3.98246878864762,0.170156648589579,4.0890287952445,4.45809380132208,-3.55726794181777,1,0,1,0,0,1,0,0
2023-1-22,7,1444,5.6159087610367,8.60860861985065,7.74437137109845,-4.29355786040719,8.60833941022218,10.4621118018748,9.45371516740907,-0.479314828921105,0,1,0,0.46,0.54,0,1,0
2023-2-20,8,1444,0.169022946553839,4.6287167699846,3.97616625798959,-4.16546121681006,3.08534574176128,5.35180212175943,4.59648180875417,-2.08245758465802,1,0,1,0,0,0.39,0.61,0
2023-3-22,9,1444,6.4156398911322,8.84474112501828,7.86970705634966,0.373550881270433,8.69311178311551,10.5536190205282,9.66598947380506,4.4120761791072,0,1,0,0.33,0.67,0,1,0
2023-4-20,10,1444,0.167362165023206,2.23932541023017,1.42434601893003,0.398960751548771,2.15430064836877,4.06579880625768,3.15801970342103,2.12208215317543,1,0,1,0,0,0.55,0.45,0
2023-5-20,11,1444,4.39289685641447,8.64492898531973,8.00441994318233,3.60975078698527,7.91117653272927,10.4128403920639,9.56117800044913,6.87000077878537,0,1,0.01,0.87,0.12,0,1,0
2023-6-18,12,1444,-1.09028142455208,4.55497260445377,4.26185196510762,3.8705714791995,2.2479940833927,5.56216877948909,5.09747447740469,4.95371602846205,1,0,1,0,0,0.87,0.13,0
2023-7-18,1,1445,4.44481844544272,8.08644095990117,7.40999111439392,2.20830684304099,7.4862537157913,9.47078787363845,8.60619217315926,5.27754802791355,0,1,0.03,0.96,0.01,0,1,0
2023-8-16,2,1445,-1.69889512525018,4.51683031706088,4.08323042712607,3.52856306294621,1.22185213978371,4.59904714929068,4.65334779292794,4.57329265712821,1,0,1,0,0,1,0,0
2023-9-15,3,1445,1.82155640057562,4.0448882173451,3.17984375976964,-0.205470357929698,3.48420758503685,5.22215265039252,4.34159351724021,1.92508816449396,1,0,1,0,0,0,1,0
2023-10-15,4,1445,4.06276301287031,6.84191379168547,6.03954935504043,-4.48722039488649,6.50075334655549,8.47185215971849,7.61909423607939,-1.51474231534445,0,1,0.22,0.78,0,0,1,0
2023-11-13,5,1445,-3.21839841178727,2.27984842249481,2.40522933880633,-2.5737862936025,-0.705204699346356,2.66489384377237,2.998297179702,-1.8181595052705,1,0,1,0,0,1,0,0
2023-12-13,6,1445,1.94564394215666,6.51934972105641,5.95010385646506,-5.74370979643905,5.6078950387302,8.15912456388305,7.28900983797463,-3.41661594437483,0.18,0.82,0.82,0.18,0,0,1,0
