"DATE","BULAN","TAHUN","TINGGI HILAL","ELONGASI GEOSENTRIK","ELONGASI TOPOSENTRIK","UMUR BULAN","AZIMUT MATAHARI","AZIMUT BULAN","BEDA AZIMUT","ILUMINASI","ODDEH","KATSNER","ATM (100)","ATM (50)","ATM (25)"
"2021-7-10","12","1442","2.7229941550285","5.6580407542653","4.9636577093565","9.3261111111111","292.24118277098","295.70496451362","3.4637817426362","0.18818972311855","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2021-8-9","1","1443","9.5087486951868","11.662256093627","10.761721182714","20.825555555556","285.73571537213","288.72441444416","2.988699072031","0.88299223170037","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2021-9-7","2","1443","4.5387311931383","7.1253700063985","6.2802813597324","9.7541666666667","275.83999268646","279.09607675542","3.2560840689632","0.30119112988641","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2021-10-6","3","1443","-1.0573070905669","3.9227118420985","3.8519944241468","-0.54638888888889","264.57164806353","268.41764967062","3.8460016070917","0.11362006031145","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2021-11-5","4","1443","5.9960722676844","7.8485933237046","6.8403009657391","13.317222222222","253.9626944975","253.57556145233","-0.3871330451652","0.35702545927991","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2021-12-4","5","1443","-0.056972206492379","2.1273706788169","1.3773151984648","3.0163888888889","247.41881275","246.28109130794","-1.1377214420636","0.014448946335854","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2022-1-3","6","1443","8.4628921813392","10.439017640444","9.4533478820267","16.416944444444","246.90683268351","245.18453952465","-1.722293158867","0.68156116444696","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2022-2-1","7","1443","2.903227472796","5.7450952147051","4.9589594031369","5.3038888888889","252.72263573506","249.46121227408","-3.2614234609805","0.1879026312332","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2022-3-3","8","1443","8.4872164319152","10.295773748416","9.3441710305364","17.373888888889","263.10506951509","263.77175638239","0.66668686730804","0.66608365481763","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2022-4-1","9","1443","1.7364937159348","3.9205846946398","3.1062318920187","4.3191666666667","274.55413438122","272.80898810374","-1.7451462774733","0.073723948500976","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2022-5-1","10","1443","4.4628986504323","6.6662597714513","5.8261990423743","14.058333333333","285.15181257201","287.58183419326","2.4300216212466","0.25914288589659","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2022-5-30","11","1443","-2.5891170845639","1.5283388073908","2.1649580778114","-1.0291666666667","291.86420562301","293.13137129546","1.2671656724548","0.035996447319125","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2022-6-29","12","1443","1.4728971002756","5.2283640307762","4.7327443172695","7.6902777777778","293.29093770509","297.42411572331","4.1331780182208","0.17117428277946","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2022-7-29","1","1444","6.5408693590426","9.1844673895193","8.3853489658605","16.735277777778","288.73383989982","292.7335359623","3.9996960624735","0.53676369827144","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2022-8-27","2","1444","0.51276610656932","4.8726768967003","4.5196686576975","2.3580555555556","279.95870483388","284.27339050644","4.3146856725589","0.15628312343584","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2022-9-26","3","1444","5.1534906660219","6.9995240224431","6.0691638353173","12.656388888889","268.56540413963","269.56310146475","0.99769732512561","0.2812166389754","Visible Optic","Visible Optic","Not Visible","Not Visible","Visible"
"2022-10-25","4","1444","-1.7088135637975","1.06583985092","1.375499029766","-0.27555555555556","257.63711728253","258.69827269589","1.0611554133686","0.014576365069074","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2022-11-24","5","1444","4.617102529026","6.9814293781717","6.0746359806622","11.702777777778","249.14287400078","246.45817376463","-2.6847002361549","0.28164839625664","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2022-12-23","6","1444","-0.90617305149962","3.913425386791","3.7993828169862","0.60972222222222","246.27112730708","242.47200529389","-3.7991220131871","0.1104881067713","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2023-1-22","7","1444","7.8385610963641","9.8330482123094","8.8387233470381","14.173888888889","250.05457567921","248.34037951269","-1.7141961665244","0.59596518384037","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2023-2-20","8","1444","2.2943546861401","5.0310287545718","4.2369746068184","3.9219444444444","258.88247261492","256.02361154801","-2.8588610669115","0.13719139883152","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2023-3-22","9","1444","7.6288124573049","9.9658982510843","9.0432035476649","17.424166666667","270.51858753374","273.71653108421","3.1979435504696","0.62377734990355","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2023-4-20","10","1444","1.2267805555835","3.3884042693571","2.5615495272932","6.3788888888889","281.48996047317","283.0124193072","1.5224588340276","0.049993084818739","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2023-5-20","11","1444","5.9413499588136","9.7212213417479","9.0040648929996","18.586944444444","290.0215894901","295.96202119923","5.9404317091316","0.61858303201227","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2023-6-18","12","1444","0.39105849619497","5.1106651182686","4.7989806070483","5.9005555555556","293.48084760617","298.12113870003","4.6402910938507","0.17604129145727","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2023-7-18","1","1445","5.9344636268415","8.9149277153482","8.1594653734335","16.096666666667","291.08407752269","295.6491486327","4.5650711100045","0.50829205392068","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2023-8-16","2","1445","-0.32639947386642","4.524878772285","4.3307867611667","1.0225","283.74403572942","288.04528922215","4.3012534927237","0.14357046379804","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2023-9-15","3","1445","2.8886360924186","4.7909501256233","3.9274180859875","8.9330555555556","272.96012216041","274.21426029483","1.2541381344175","0.11777149748378","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2023-10-15","4","1445","5.7824065171158","7.9224721238086","7.0556509651321","16.614722222222","261.33274392359","258.87660646702","-2.4561374565716","0.38002375431291","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2023-11-13","5","1445","-1.5254140699149","2.4076269612944","2.4929063916237","1.1341666666667","251.80370536984","249.40828024576","-2.3954251240885","0.047600665574032","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2023-12-13","6","1445","4.5755741222313","7.596440054295","6.801157183543","11.270833333333","246.55965335614","242.43283158262","-4.1268217735256","0.35317824975259","Not Visible","Visible Optic","Visible","Visible","Visible"
"2024-1-11","7","1445","-0.91205316402434","5.0271174565037","4.9433453178297","-0.93694444444445","247.87109449683","242.92780240999","-4.9432920868401","0.18704045646445","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2024-2-10","8","1445","6.239149259745","8.0904776317514","7.0796744244929","12.071944444444","255.34718067694","255.02686798118","-0.32031269576052","0.38251278930128","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2024-3-10","9","1445","0.20098323619423","2.4311417213459","1.6602833696196","1.8922222222222","266.04890364041","264.75009817025","-1.2988054701666","0.021071233713837","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2024-4-9","10","1445","5.8134270469805","9.5654264737433","8.7854800874286","16.311666666667","277.80193024493","283.55566756884","5.7537373239192","0.5887179190339","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2024-5-8","11","1445","0.62088223767343","5.0853684666564","4.6895250201083","7.1316666666667","287.31161569631","291.77010571915","4.4584900228378","0.1679346792271","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2024-6-7","12","1445","8.3941675800917","12.572259857315","11.821089856014","21.860555555556","292.89217249054","300.30507387375","7.412901383214","1.0647535665362","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2024-7-6","1","1446","3.9893180159023","7.6470918377157","6.971262074695","11.633055555556","292.68230755079","297.7196790281","5.0373714773104","0.37111381509153","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2024-8-4","2","1446","-1.3339799754121","4.2176516243426","4.225489422075","-0.55805555555555","287.06784279858","291.26432871057","4.1964859119902","0.13672539178907","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2024-9-3","3","1446","2.6029435074173","4.40677782102","3.5245704082256","8.7002777777778","277.2338108803","278.0181288671","0.78431798680811","0.09481391165973","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2024-10-3","4","1446","4.7899182618856","7.1503094653629","6.3474261965592","15.7275","265.62685998446","262.67955956532","-2.9473004191365","0.30763422547498","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2024-11-1","5","1446","-3.2647793266213","2.9489985794839","3.5021428204936","-2.2361111111111","255.12616539106","252.6038637523","-2.522301638755","0.094052861564492","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2024-12-1","6","1446","0.27211883051739","5.1001161538782","4.8098183097208","4.3547222222222","247.80546743253","243.12427029193","-4.6811971405977","0.17692170639007","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2024-12-31","7","1446","5.4702167815108","7.9895880083149","7.1437464257184","12.51","246.66174404535","243.29591680802","-3.3658272373279","0.38967814092494","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2025-1-29","8","1446","-1.0323669144939","3.978551404246","3.9079551755139","-1.5283333333333","251.95675782062","248.05335656833","-3.9034012522918","0.11700508234949","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2025-2-28","9","1446","3.7520603734694","5.9114619810322","4.9768538238464","10.224166666667","262.05743198852","263.99340014602","1.9359681575074","0.18899941092114","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2025-3-30","10","1446","9.0468820620794","14.206443021193","13.457162577597","23.776111111111","273.88113103615","283.05284682311","9.1717157869662","1.3781507558816","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2025-4-28","11","1446","4.4363979212141","9.7845161788833","9.1671174642429","15.019722222222","284.30691633502","291.81437484311","7.5074585080868","0.64093886876776","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2025-5-27","12","1446","0.88794434590531","6.5498463195825","6.1966934419263","7.4336111111111","291.436117081","297.38918355266","5.9530664716621","0.29324326004309","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2025-6-26","1","1447","11.165639986059","14.169132699853","13.294447775638","0.023611111111112","293.41755075513","299.17603535829","5.7584846031576","1.3453295710317","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2025-7-25","2","1447","6.6957253125547","8.7927257874253","7.87507749939","15.458888888889","289.58993236213","291.90344857694","2.3135162148059","0.47326827418206","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2025-8-23","3","1447","0.76749693637693","2.6719800496868","1.8016234927317","4.5411111111111","281.25512616264","282.08177056297","0.826644400323","0.024726934228164","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2025-9-22","4","1447","4.4173817492258","7.1117404852641","6.3401295052325","14.673888888889","270.02466124347","266.46814283273","-3.5565184107356","0.30690778339533","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2025-10-21","5","1447","-3.3421293894106","3.3992610167973","3.9064515083018","-1.8861111111111","258.94767006438","255.95108880954","-2.9965812548339","0.11695518814021","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2025-11-20","6","1447","-0.42767405020787","5.1307679793015","4.9799105087408","3.8444444444444","249.940699522","244.97702507907","-4.963674442934","0.18970941339728","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2025-12-20","7","1447","3.0355408361476","6.2853825024096","5.631372546607","9.1461111111111","246.26704648277","242.17351628187","-4.093530200907","0.24234052547459","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2026-1-19","8","1447","6.0600005480515","7.8165345386337","6.8954075755874","15.188055555556","249.44984309993","249.27911614192","-0.17072695800681","0.36301345261966","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2026-2-17","9","1447","-1.7693396018812","1.0977907956926","1.4430642027313","-0.9875","257.90858704937","256.80999041766","-1.0985966317039","0.016059379914468","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2026-3-19","10","1447","1.4751383349741","5.5845153830654","5.0697634593085","9.4408333333333","269.4343364986","273.94842640867","4.5140899100668","0.19621238781096","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2026-4-18","11","1447","7.5441446279451","13.873276458863","13.225134152399","22.735277777778","280.88881426412","291.14908709898","10.260272834854","1.3313382122377","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2026-5-17","12","1447","4.406656649471","9.941750622893","9.3388947632042","14.460277777778","289.42619344332","297.16298214638","7.7367887030612","0.6651827070585","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2026-6-15","1","1448","1.8585937394741","6.3981790728872","5.866168492041","7.6075","293.39430117657","298.60705642364","5.2127552470658","0.26276544556446","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2026-7-15","2","1448","12.705232459608","14.588714115372","13.614487521946","0.89222222222222","291.54340754174","292.99074291434","1.4473353726025","1.410392538925","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2026-8-13","3","1448","7.484637511452","9.4972169628782","8.5427907546339","17.048333333333","284.59511233547","282.6429985927","-1.9521137427726","0.55670114488787","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2026-9-11","4","1448","1.2784493358534","4.2986408406038","3.6717156793932","7.1572222222222","274.39332263977","271.3894640961","-3.0038585436728","0.1029007789094","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2026-10-11","5","1448","6.0290954000304","10.263746476066","9.5817587016213","18.7025","262.73254190273","256.03449909806","-6.6980428046766","0.70044910580603","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2026-11-9","6","1448","-0.85749001787735","5.2291431691536","5.153036758731","3.5394444444444","252.83819977519","247.68465840186","-5.1535413733268","0.20310535667574","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2026-12-9","7","1448","2.9626514250354","6.3028248902994","5.6670911387244","9.9088888888889","246.86806604037","242.65863885141","-4.2094271889667","0.24540608477814","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2027-1-8","8","1448","5.2164592796793","6.9593165675511","6.0683185438302","14.598333333333","247.47418635737","246.99938814927","-0.47479820810085","0.28121496605019","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"2027-2-6","9","1448","-3.5411687977349","2.2821042182799","3.0465155332081","-4.8694444444444","254.16053620309","252.7634272505","-1.3971089525844","0.071321933991941","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2027-3-8","10","1448","-2.3877301286611","2.5437971675083","2.912602860608","1.4286111111111","264.97635782344","267.44053575904","2.4641779355988","0.064944006365142","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2027-4-7","11","1448","0.82070427807293","7.2096617931023","6.9216673817735","10.827777777778","276.77922798365","283.50060330957","6.7213753259254","0.36585603039208","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2027-5-7","12","1448","8.0527818614803","13.846643646862","13.174743309011","23.525833333333","286.83967711653","296.59580795026","9.7561308337354","1.3213687543207","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2027-6-5","1","1449","5.4946680432646","9.3732407638906","8.6156757844778","14.811388888889","292.61474924751","298.46952481668","5.8547755691631","0.56627270960677","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2027-7-4","2","1449","2.5213891774008","4.9701626002243","4.1051592240792","7.545","292.94546071672","295.31214793895","2.3666872222303","0.12859570588516","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2027-8-3","3","1449","12.325865118017","14.584100805049","13.624170426602","0.57083333333333","287.5269607504","283.97198657631","-3.5549741740834","1.4123123634785","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2027-9-1","4","1449","6.8333052400298","10.347976870531","9.5292686811468","16.946666666667","278.23475102134","272.563192394","-5.6715586273451","0.6924682117706","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2027-9-30","5","1449","1.2037249083843","6.320183235625","5.9118713503239","7.9555555555556","267.07850185559","261.52833820371","-5.5501636518879","0.26692892224771","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2027-10-30","6","1449","7.9817444364498","12.077312374667","11.328411863908","20.933888888889","256.01245808403","248.87611527964","-7.1363428043857","0.97820315710801","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2027-11-28","7","1449","1.6836827074529","5.4888808107633","4.9552120135744","7.2761111111111","248.42108012486","244.15225612788","-4.2688239969801","0.1876272524274","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2027-12-28","8","1449","5.3371679552311","7.0890110772054","6.1837300535877","14.723611111111","246.42226739664","246.0169860219","-0.40528137473322","0.29197251759625","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"2028-1-26","9","1449","-3.5304762836384","1.88077044138","2.752756622967","-4.1405555555556","250.97579153463","250.42496887749","-0.5508226571317","0.058254902026267","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2028-2-25","10","1449","-3.0033306650709","2.9485809582182","3.4309308179332","0.37","260.65056798274","263.30970818941","2.6591402066698","0.090164702948359","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2028-3-26","11","1449","-1.6125272192394","5.5302666834867","5.5819244893976","6.2486111111111","272.42021836301","277.94878877562","5.5285704126049","0.23818852466752","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2028-4-25","12","1449","2.5439846305949","8.6652411108544","8.2440581812725","14.771388888889","283.43530420417","290.95776824237","7.5224640382086","0.51882422136503","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2028-5-25","1","1450","10.228803518268","13.923422084326","13.120495726306","2.2005555555556","291.1407780109","298.23114569935","7.0903676884499","1.3106351467932","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2028-6-23","2","1450","6.8073092432679","8.8554386024365","7.9087259132862","16.081111111111","293.49058227278","295.53671038124","2.0461281084631","0.47721833347641","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2028-7-22","3","1450","2.4051493702037","4.4725996054443","3.5370029326492","7.6108333333333","290.16729615728","288.74470985135","-1.4225863059289","0.095410124503309","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2028-8-21","4","1450","10.969828207384","14.711556455174","13.855497072248","23.921666666667","281.84215145201","274.54360553011","-7.2985459219047","1.4605206071852","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2028-9-19","5","1450","5.9937353872719","10.820516810712","10.114397336387","16.186944444444","271.0924884213","263.61770324254","-7.4747851787535","0.77997454258768","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2028-10-18","6","1450","1.2626711364916","6.6069168769643","6.1980210239349","7.5858333333333","259.93276395607","254.09952800283","-5.8332359532417","0.2933807564931","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2028-11-17","7","1450","9.6079664540452","12.228707114269","11.33157433823","21.315555555556","250.57973969911","246.15777183509","-4.4219678640157","0.97856796666898","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2028-12-16","8","1450","2.8869421632357","4.7546721808773","3.8140522433557","8.7316666666667","246.35867553234","245.51768567665","-0.84098985569463","0.11099306967321","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2029-1-15","9","1450","5.8370134299665","8.8127530924704","8.0306260527299","17.632777777778","248.70188837513","253.18060068398","4.4787123088527","0.49224315386912","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2029-2-13","10","1450","-3.0830080126197","3.4479318874665","3.8918979115868","0.52111111111111","256.61678743983","259.79464511912","3.177857679286","0.11598118732182","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2029-3-15","11","1450","-1.6346978820022","5.7152936999719","5.7688626759714","6.5411111111111","267.95287204187","273.66717241179","5.7143003699178","0.25441788699345","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2029-4-14","12","1450","1.2338152339393","7.4711602609144","7.1626259392605","12.954444444444","279.56260522153","286.42087930397","6.8582740824421","0.39185919732849","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2029-5-14","1","1451","6.2586660710827","10.044689808108","9.3413616161938","20.779722222222","288.78966078513","294.88029406105","6.0906332759232","0.66579612594757","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2029-6-12","2","1451","1.2427083524695","3.3481803043344","2.5486520883366","6.6594444444444","293.2543853987","294.7329261965","1.4785407977942","0.049517554456863","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2029-7-12","3","1451","7.851158461674","9.9552483792537","9.0402875603851","18.758888888889","291.95551384131","289.43698586753","-2.5185279737818","0.62343805318068","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2029-8-10","4","1451","2.1443243617315","6.1540644190423","5.575451719934","8.7311111111111","285.41860719091","280.70402022397","-4.7145869669413","0.23737444620332","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2029-9-9","5","1451","10.013035630108","14.700255045889","13.919789250714","23.871666666667","275.0537479639","266.28772113203","-8.766026831872","1.4741758126977","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2029-10-8","6","1451","5.6682304308983","10.147896968178","9.4250671304519","15.297777777778","263.77483343198","256.94142516926","-6.8334082627196","0.67748171488846","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2029-11-6","7","1451","1.2145683554248","4.861572955576","4.2921959199129","6.1619444444444","253.64037921591","249.8679991557","-3.7723800602049","0.14067823935304","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2029-12-6","8","1451","9.6314394046041","11.459777877373","10.469773168052","19.881388888889","247.16241022429","247.48843982674","0.32602960244827","0.83560037129379","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2030-1-4","9","1451","2.0531617158076","4.9606594866099","4.236470299812","8.1561111111111","247.02139896892","250.12287318569","3.1014742167673","0.13698909192851","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2030-2-3","10","1451","5.2998769082434","10.790489103321","10.195641810063","18.944166666667","253.33236913642","261.48713003255","8.1547608961271","0.79282684916785","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2030-3-4","11","1451","-2.3629214673497","5.4234342995188","5.6012632888225","4.3683333333333","263.52085939694","268.91147677874","5.3906173818026","0.23988130231885","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2030-4-3","12","1451","1.2384023347828","7.3264269031245","7.0064691790152","12.666944444444","275.35462033221","282.04820701076","6.6935866785519","0.37493921616899","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2030-5-3","1","1452","5.7280088092656","9.4452118154174","8.7594322158516","20.314444444444","285.76990556328","291.58158109998","5.8116755366939","0.58558756678219","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2030-6-1","2","1452","-0.017951897202634","1.8901093151558","1.1409269805648","4.1219444444444","292.15456080924","292.95266285368","0.79810204443913","0.0098810150890027","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2030-7-1","3","1452","4.4282720176533","6.5692492543777","5.7263370323401","12.994722222222","293.15745689675","290.89572480069","-2.2617320960661","0.25038303661533","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2030-7-30","4","1452","-2.5451310556837","4.030158442204","4.3072130951117","-0.52944444444445","288.471374122","284.51707530167","-3.9542988203358","0.14204920708549","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2030-8-29","5","1452","2.7059438879428","7.7951854383162","7.2886440164409","11.516388888889","279.21992632355","272.8463977816","-6.3735285419527","0.40562106846336","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2030-9-28","6","1452","10.099359828578","14.14761480637","13.344849326662","0.64916666666667","267.75469280607","260.06507490201","-7.6896179040623","1.3555467717517","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2030-10-27","7","1452","5.6809228603095","8.4940868645347","7.6234138169009","14.255277777778","256.92905856413","252.96339630731","-3.965662256823","0.44344652159309","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2030-11-25","8","1452","0.42690067548151","2.2987729074838","1.2952169325092","3.8886111111111","248.93361890512","248.63447823973","-0.29914066538419","0.012724911114098","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2030-12-25","9","1452","7.7513232443384","10.74641556245","9.8576807257241","17.37","246.31771121169","251.17658049499","4.8588692833062","0.7409467349388","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2031-1-23","10","1452","0.093054993834071","5.8629737769623","5.6111353728153","6.5466666666667","250.30901795025","255.84333387155","5.5343159212922","0.2405033682798","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2031-2-22","11","1452","5.1056844070851","11.656284100238","11.109271526764","19.194166666667","259.64062184852","269.03991830056","9.3992964520417","0.94075477253155","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2031-3-23","12","1452","-0.71806270824453","5.4670315637767","5.3611490954195","6.9827777777778","270.94477807303","276.30518100258","5.3604029295528","0.21959802278048","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2031-4-22","1","1453","5.1493763008926","8.7210029634821","8.0120410525824","17.623611111111","282.19671524715","287.53213701257","5.3354217654136","0.48994013994752","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2031-5-21","2","1453","-0.23321137062428","1.5206972344136","0.62623211085559","3.1869444444444","290.23971125012","290.4187715717","0.17906032157606","0.0029487781272874","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2031-6-20","3","1453","4.1310901134586","6.310894035014","5.490484192478","12.115277777778","293.50693449881","291.1599667813","-2.3469677175137","0.23022525999267","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2031-7-20","4","1453","7.4239712990662","10.674788718981","9.9238841824869","20.962222222222","290.70066257795","285.18208147982","-5.5185810981307","0.75134807692951","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2031-8-18","5","1453","-0.048893670147722","5.7369699798911","5.5381373137211","6.1183333333333","283.07560792781","277.59309729615","-5.4825106316552","0.23445947233853","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2031-9-17","6","1453","4.5644562019985","8.6093010645172","7.9541952353408","15.808611111111","272.15688481144","266.30922981508","-5.8476549963596","0.48295552675734","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"2031-10-16","7","1453","-1.2571628169994","2.4897062033966","2.4698641716393","2.1872222222222","260.93886134379","258.50522865263","-2.4336326911595","0.046670882748151","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2031-11-15","8","1453","5.6223467741822","7.4381845372551","6.4568799821634","13.440277777778","251.26521591619","251.39158157735","0.12636566116277","0.31818194464873","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2031-12-14","9","1453","-1.0923030577017","3.1108173937113","3.029796673344","1.7163888888889","246.49665679486","249.51579163966","3.019134844802","0.070235917051337","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2032-1-13","10","1453","5.1398277102313","10.129596149637","9.4591427403952","14.917222222222","248.21326387512","255.55644744","7.3431835648765","0.68243132381296","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2032-2-11","11","1453","-1.5463243081811","5.6314962228203","5.6665089945093","4.6505555555556","255.70201813484","261.32473737448","5.6227192396425","0.24534688851141","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
